tweet,label
رقم ٢٠ من كل مئة عام يحمل كارثه بشريه ..   قاعد_بالبيت   الكورونا   الخليج_العربي   الكويت   معلومه,fake
نتنياهو يسرق صندوقا من المطاعيم كي يهديه لزوجته سارة، ليريح بالها ويقضي على مخاوفها من أن اللقاح سيكون ذا تأثير سلبي على مهاراته في الفساد,satire
مصدر رسمي بمجموعة السبع: قريبون جدا من التوصل لاتفاق بشأن تحديد سقف 60 دولارا  لسعر النفط الروسي,real
الإمارات تتعهد بملاحقة إسرائيل وكشف مجازرها مجزرة مجزرة وبناء الملاعب والملاهي فوقها,satire
الأردن يفتح تحقيقا بمزاعم هيومن رايتس ووتش حول وجود حيز مدني,satire
الحكومة الأردنية توزع حقائب وزارية جديدة احتفالا بالعام الدراسي الجديد,satire
نيويورك عندي وصفه طبيعيه ناجحه ١٠٠/١٠٠ تقضي على الكورونا بالمهد، انا جاهز ان اسلمها لكبار علماء الطب لكي يفحصوها تلفون للاستفسار 972522878900 انا جاهز ان اعقد صفقه مع العالم كله لاخراجهم من الفيروس بالوصفه الطبيعيه ، مجربه على البشر وعلى الحيوان .,fake
البيان الختامي للقمة العربية الصينية: الالتزام الثابت بمبادئ الأمم المتحدة بما فيها احترام سيادة الدول,real
تجاوزت الجرعات المعطاة ل  لقاح_كورونا في السعودية  المليون جرعة .,fake
وزير الداخلية الأردني: جريمة قتل نائب مدير أمن معان لن تمر دون عقاب,real
باولو ديبالا وجدت له عينة ايجابية فيما يخص فيروس كورونا .. ثاني حالة في اليوفينتوس بعد روغاني,fake
البيان الختامي للقمة الصينية العربية: احترام حق الشعوب  في طرق تطويرها للديمقراطية ورفض التدخل في شؤونها,real
شاب يلتهم 5 قطع شاورما إضافية بسرعة قبل وصول رسائل الشبع إلى دماغه,satire
رويترز: الجيش الصيني يقول إن ممارسات الجيش الأميركي تنتهك سيادة الصين وأمنها بشكل خطير,real
بوريل: إنفاق أورويا الدفاعي ارتفع إلى ٢١٤ مليار يورو العام الماضي لكننا ما زلنا بعيدين عن معيار النيتو,real
خبراء يؤكدون أن مصائب مصر جميعها تهون أمام هذه المصيبة,satire
الكويت -القوانين تأخذ بعين الاعتبار احترام الرجل للمرأة كأساس للمجتمع؛ فلو كانت جرائم الشرف تعاقب بالسجن المؤبد أو الإعدام، لن يكون بوسع الدولة معرفة إذا ما كان الرجال يمتنعون عن قتل أخواتهم وزوجاتهم بدافع الحب والتقدير أم بدافع الخوف من العدالة.,satire
البرهان يرفع حالة الطوارئ ليحل هو شخصيا مكانها,satire
الكرملين: سقف الاتحاد الأوروبي لأسعار الغاز هجوم على آلية تحديد السوق للسعر وهو غير مقبول,real
- الغرغرة بماء دافئ وملح او  Betadine sore throat  يقتل جراثيم اللوزتين ويمنعها من التسرب الى الرئتين  اضافة الى شرب الماء بكثرة..  Unicef   كورونا,fake
لبنان: حصر لقاحات كورونا بالمسؤولين لضمان استمرارهم في مسيرة الإصلاح الطويلة,satire
إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا,fake
كورونا_لبنان  الكورون شاهد قبل حذفه فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك...!!! ا,fake
شاهد قبل حذفه فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك...!!!,fake
الداخلية الإسبانية: ليس هناك أسباب كافية حتى الآن لرفع مستوى التهديد الإرهابي,real
وزير الخارجية الإيراني: واشنطن تهدف إلى الضغط على  طهران من أجل تقديم تنازلات,real
الجيش الأمريكي: مقاتلة صينية اقتربت بشكل غير آمن من مقاتلة أمريكية يوم 21 ديسمبر فوق بحر جنوب الصين,real
كل مئة عام وباء كبير !! سنة ١٧٢٠   الطاعون  ( ١٠٠ ألف قتيل ) سنة ١٨٢٠   الكوليرا   ( ١٠٠ ألف قتيل ) سنة ١٩٢٠ الإنفلونزا الإسبانية ( ١٠٠ مليون قتيل ) سنة ٢٠٢٠  كورونا   ( .... .... )والله اعلم  فيروس_كورونا_المستجد,fake
صحيفة  /  الصين تعلن التوصل إلى علاج فعال ضد فيروس  كورونا الجديد  - عبر تطبيق نبض,fake
إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا  الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري: عاملة فليبينية في قصر العائلة نقلت العدوى لابن زايد  : ابن زايد نقل إلى مستشفى كليفلاند في أبو ظبي ثم نقل إلى حجر داخلي في قصره,fake
السلطات الأوكرانية في أوديسا: قواتنا تسقط صاروخين روسيين استهدفا المقاطعة من شبه جزيرة القرم,real
الجيش اللبناني يغرق قارب مهاجرين ظنوا أنهم قادرون على الهجرة مثل الدولار,satire
أفادت القناة الإسرائيلية 12 أن ولي عهد ​أبو ظبي​  محمد_بن_زايد أصيب بفيروس  كورونا وأشارت الباحثة الأميركية المختصة في الشأن الخليجي كارين آن كاري أن عاملة فليبينية في القصر  نقلت العدوى لابن زايد وأكدت الباحثة أنه نقل إلى مستشفى كليفلاند في  ابوظبي ثم نقل إلى حجر  في قصره,fake
عام 1720 يضرب مرض الطاعون العظيم مرسيليا الفرنسيه عام 1820 يضرب مرض الكوليريا إندويسيا والفلبين وتايلاند عام 1920 يضرب مرض الإنفلونزا الأسبانية وقد كانت كارثة بشرية تجاوز ضحاياها 100 مليون اما الآن 2020 كورونا الجديد يحصد أرواح العشرات من الصينيين - وباء فيروسي كل 100 سنة !,fake
مستشار الرئيس الأوكراني: مد أوكرانيا بالسلاح سيعجل بقدوم السلام ومستعدون لطرد روسيا من كل مكان,real
صنعنا لك بطاقة لعيد الحب. عدل النص لتبهر الحبيب بمواهبك الدفينة ثم التقط صورة للشاشة، أو اكتف بأرسال رابط البطاقة فارغة، ليعرف أنه خطر في بالك على الأقل.,satire
زيارة الرئيس الصيني احد المساجد ويطلب من المسلمين الدعاء إلى الله   كورونا_الصين,fake
وزير الخارجية الباكستاني للجزيرة: ورثنا من الحكومة السابقة بلدا منقسما واقتصادا منهارا,real
عضو جبهة الخلاص الوطني في  تونس عبد اللطيف المكي:  جيشنا وأمننا وقضاؤنا وشعبنا لن يرضخوا للاستبداد,real
بوتين: ما يحدث الآن مأساة للشعبين الروسي والأوكراني ليس بسبب روسيا وإنما بسبب سياسة الدول الأخرى,real
الخارجية الإيرانية: إزالتنا من لجنة المرأة في الأمم المتحدة خطوة سياسية تفتقر للأرضية القانونية,real
مدير الوكالة الدولية للطاقة الذرية: نحرز تقدما في جهود إنشاء منطقة آمنة حول محطة زابوروجيا للطاقة النووية,real
قطر تنظم انتخابات تشريعية تتيح ل٥٪ من ال١٠٪ القطريين الانتخاب,satire
الصحافة السورية تؤكد: رحلت إليزابيث وبقي الأسد,satire
وزيرة_الصحة تعلن توفير حصة  مصر من تطعيم  كورونا,fake
البيان الختامي للقمة العربية الصينية: التأكيد على أن تايوان جزء لا يتجزأ من الأراضي الصينية ورفض استقلالها,real
كيف_ينتهي_فيروس_كورونا  بالوضوء الصحيح,fake
منظمة مراسلون بلا حدود: ندعو المدعي العام للمحكمة الجنائية إلى التحرك وفتح تحقيق بشأن اغتيال شيرين,real
بوتين: العلاقات بين روسيا والصين مستمرة في التطور رغم عدم استقرار الوضع الدولي,real
وزارة الدفاع الروسية: تدمير أكثر من 500 طائرة ومروحية للقوات الأوكرانية منذ بدء العملية العسكرية في أوكرانيا,real
موقع إسرائيلي : إصابة فيروس كورونا بمحمد بن زايد,fake
وسائل إعلام فرنسية: إصابة عدة أشخاص في عملية طعن بمحطة غارد دي نورد في باريس,real
"تنبأ كاتب امريكي فى رواية ادبية بعنوان ""عيون الظلام"" طبع عام 1981  فى كورونا_فيروس, في الرواية يسرد المؤلف عن مختبر عسكري صيني ينتج فيروسا قاتل ينتقل بين البشر ويصيب الجهاز التنفسي وحدد الكاتب مكان المختبر مدينة ووهان والسنة 2020 فى الرواية اطلق علية اسم Wuhan-400",fake
وزير العدل الأمريكي: تعيين مستشار خاص للتحقيق بمسألة وجود وثائق سرية في منزل الرئيس جو باين,real
البيان الختامي للقمة الخليجية: أكد المجلس الأعلى دعمه لقرارات مجموعة أوبك+ لتحقيق التوازن في أسواق النفط,real
بعض النصائح والإرشادات  التي صدرت من خبراء الصحة الصينيين في مدينة ووهان .. وطريقة الوقاية من فيروس كورونا: 7- عليك أن تداوم على الغرغرة أيضا : ب دواء الغرغرة Betadine Sore Throat للتقليل او القضاء على الجراثيم في اللوزتين قبل ان تتسرب الى رئتيك. او الغرغرة بالماء والملح,fake
شاب يفر من منزل العائلة ويتقدم بطلب هجرة بعد كسره فنجانا من الطقم الصيني,satire
سوريا - الأسد يباشر حملة فوزه في الانتخابات المقبلة,satire
اسرائيل تطلب من جنودها السير في مجموعات والإمساك بأيد بعضهم وعدم التحدث مع الغرباء,satire
بوتين  يعلن تسجيل أول  لقاح مضاد لفيروس  كورونا في العالم .. والصحه العالميه خرجت بتصريح وقضت على امال بوتين وقالت : لا يمكن إنتاج أي لقاح لكورونا قبل اكتمال مرحلتي الاختبار الثانية والثالثة الصحه العالميه حجر عثر امام اي لقاح جديد حتى لو كان منزل من السماء لا تعترف به,fake
إردوغان يقصف الشمال السوري بما أن الطقس بارد ولا يوجد عدس في المنزل والتلفاز معطل,satire
ولن يصيبنا الا ما كتب الله لنا ومن الوقاية لعلاج كرونا الوضوء مع كل صلاه الصلاه عباده ورياضته لجسد الإنسان والوضوء نضافه وحماية من كل مرض ونسأل الله العافيه للجميع والله يشافي كل مريض    فيروس_كورونا_المستجد,fake
كلوب_هاوس - الحكومة تطالب حملة آيفون بتجديد هوياتهم وترك بصمة صوتية,satire
نتنياهو يرفض تحقيق المحكمة الجنائية بوفاة الفلسطينيين لأسباب طبيعية,satire
"""فيروس  كورونا يكره النقاب""!! عنوان مقال فى صحيفة فرنسية يقول:""المنتقبات لن يخفن من العدوى وهن اقل عرضة لكورونا لانهن لا يصافحن بالايدي ولا يقبلن ولا يعانقن وهذه هي الاحتياطات الموصى بها من طرف العلماء لتفادي الإصابة"". سبحانك ربي ما أعدلك  منقول للأهمية",fake
المستشار الألماني: الضغط الدولي أرغم روسيا على التراجع عن استخدام السلاح النووي,real
الجيش الأوكراني: صفقة تبادل جديدة مع الجانب الروسي تم بموجبها الإفراج عن 50 جنديا أوكرانيا,real
جبهة الخلاص الوطني في  تونس: مسؤولية إسقاط الانقلاب مسؤولية مجتمعية ولكنها بحاجة لقيادة واضحة,real
"د ب أ: الادعاء العام الألماني أصدر أوامر باعتقال 25 فردا يشتبه في انتمائهم إلى مجموعة ""مواطني الرايخ""",real
المتحدث باسم المجلس المركزي للحرية والتغيير: ما تردد عن توقيع اتفاق سياسي جديد أربك المشهد السياسي في  السودان,real
أخيرا ولأول مره ،  منظمة_الصحة_العالمية تعلن خبر إيجابي وتبشر عن لقاح محتمل ضد فايروس  كورونا .. !,fake
بلينكن: ممتن لفريق الخارجية ولزملائنا في جميع أجهزة الحكومة الذين عملوا بلا كلل لتأمين إطلاق سراح بريتني,real
صرخه_الى_مسلمي_العالم_ومسلمي_ايطاليا لقد قرات انه لا اماكن لدفن المسلمين بايطاليا من الكورونا رحلء رحاء عندي لكم وصفه طبيعيه تنقذكم من الكورونا باذن الله خلال ساعه الا الذين ماتت اعضاءهم اوتوقفت عن العمل رجاء الاتصال معي لتلفون 972522878900  وصفه ناجحه ١٠٠/١٠٠ لكي اسرحها لكم .,fake
الكرملين: لم تكن هناك دعوة سلام حقيقية من بايدن وزيلنسكي ولم يكن هناك تحذير من قصف المباني السكنية بدونباس,real
وزير الدفاع التركي: واشنطن طلبت إعادة دراسة العملية العسكرية المحتملة شمالي  سوريا وطلبنا منها الوفاء بتعهداتها,real
العالم يتسابق لانتاج اللقاح والأنظار تتجه إلى الأسعار الآن.. شركة  مودرنا تسعر جرعة لقاحها ضد  كورونا بين 32 و 37 دولارا للتعاقدات الصغيرة    العربية,fake
السعودية - السيف المسلول لم يعد يتماشى مع الرؤية الحضارية الجديدة للمملكة بقيادة ابن سلمان الرحيمة، المناهضة لوحشية السيف مقابل أناقة وحضارة أساليب القتل الأخرى، كالمنشار والصاروخ.,satire
أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم أجمع أنهم صناع الحياة,fake
بوتين: يجب الاستفادة من خبرة قواتنا العسكرية التي عملت في  سوريا,real
البيت الأبيض: الرئيس الروسي لم يظهر أي اهتمام لإيجاد طريق لإنهاء الحرب على أوكرانيا,real
الأرض ثابتة  ومستقرة الترجمة: لذلك ... تدرس جامعة ييل عقول الأمريكيين لإعدادهم لقاح COVID. القناع ، والإبعاد الاجتماعي ، والإغلاق ، ودورة الأخبار ... جزء من الغرض المقصود هو إرهاقك عقليا وجعلك تقبل حلهم المتسارع للفيروس.,fake
الامارات :   القناة العبرية ١٢: إصابة محمد بن زايد بفيروس  كورونا,fake
غبار_الرياض  كورونا  جاء الغبار ليطهرنا من الفايروسات,fake
النقاب والوضوء هم الواقي من فايرس كورونا سبحان الله يا الله وين الي يمنعون النقاب ظهر الحق النقاب ستر ووقايه  الاسلام دين الحق   كورونا_الصين,fake
الشرطة الصينية تقتل المصابين با  كورونا في حال عدم التجاوب معهم,fake
"مصدر تركي رسمي للجزيرة: لن نمدد المهلة الزمنية والبديل عن خروج ""قوات  سوريا الديمقراطية"" عملية عسكرية",real
إسرائيل تعتقل مجموعة من فلسطينيي الداخل بتهمة التواصل مع عرب لأغراض غير التطبيع,satire
الكويت - البرلمان الكويتي ينزل الراس فعلا، لدرجة أن الحكومة قدمت استقالتها بسببه,satire
باولو  ديبالا نجم  يوفنتوس يروي قصة معاناته مع فيروس  كورونا منذ الإصابة وحتى اقترابه من التماثل للشفاء,fake
وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء  كورونا في  قطر بشكل خطير ، منع السفر الى  الكويت و  عمان و  مصر واستثناء  إيران و  تركيا,fake
"الإعلام الصهيوني يؤكد إصابة   محمد_بن_زايد بفايروس  كورونا   ""أيحسب أن لن يقدر عليه أحد""",fake
وكالة يونهاب الكورية الجنوبية: كوريا الشمالية تطلق صاروخا باليستيا باتجاه البحر الشرقي,real
مندوب روسيا في مجلس الأمن الدولي: مستعدون للتفاوض لإزالة الأسباب الجذرية لعمليتنا العسكرية الخاصة في أوكرانيا,real
سوريا - الحكومة تدعو المواطنين لركوب بعضهم إلى حين وصول الوقود العالق جراء أزمة السويس,satire
منظمة الصحة العالمية قد نجد علاجا لجائحة covid _19 ولكننا عاجزون تماما عن ايجاد لقاح لوباء العوني,fake
العالم يحث إيلون ماسك على تنفيذ تهديده بإنشاء منصة تواصل جديدة ليرحل إليها هو وجمهوره,satire
"ترامب : ""الدولة العميقة"" تعيق التوصل إلى لقاح  كورونا قبل الانتخابات.  اوباما صاير  المالكي بس النسخة الأمريكية وتخيل التأثير العالمي مالته.",fake
للأسف وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير. هل يعقل منع السفر الى الكويت وعمان واستثناء ايران و تركيا ؟ في منتهى الإهانة للبلد,fake
وصول الكورونا إلى لبنان...  سنموت بعد قليل,fake
المجتمع الدولي يمنح بشار الشرعية بعد اجتيازه اختبارات التحمل,satire
ديلي ميل البريطانية: البروفيسور الروسي الكسندر تشوتشالين كبير اطباء الجهاز التنفسي في روسيا؛يعلن استقالته من لجنة الاخلاقيات بوزارة الصحة، على خلفية تسريع انتاج لقاح  كورونا وما يترتب على ذلك من خطورة على صحة الأنسان .,fake
وصول مفاوضات تشكيل حكومة عراقية لمفترق طرق مسدودة,satire
كورونا_الجديد بالأمس يقتل المسلمين ويمنع النقاب ويسجنهم ويعذبهم واليوم يأتيهم ذليل ومهان ويزورهم بالمساجد ويطلب منهم التضرع والدعاء الى الله ان يرفع البلاء عن العباد والبلاد في الصين ويصلي معهم وكأن الله أراد أمرا وقال له كن فيكون ليتذكر الجميع لاملجأ ولامنجى من الله إلا إليه,fake
البنوك اللبنانية تطالب النظام مدها بالسلاح للصمود في وجه الشعب,satire
الرئيس الأمريكي: نقف ضد حرب روسيا الوحشية على أوكرانيا,real
رئيس جبهة الخلاص: ندعو لمظاهرة بشارع الحبيب بورقيبة يوم 14 يناير لإحياء ذكرى الثورة وضمان الحق في التعبير,real
محكمة إنستاغرام تأمر بإجلاء منى الكرد من الرأي العام,satire
إسرائيل تمنع متطرفين من اقتحام الأقصى التزاما منها بمبادئ عدم التعرض لصواريخ جديدة,satire
الحكومة تضيف مستوى أسفل هرم ماسلو يمثل الاحتياجات أقل من الأساسية التي ستعجز أيضا عن تأمينها,satire
بعد فايروس  كورونا أسراب من طايور الغربان  و الباعوض الكبير تهاجم الصين  ظاهرة قل نظيرها  ولم تحدث من قبل في دولة الصين الشعبية ...  شاهد,fake
مراسل  الجزيرة: إعلان حالة التأهب الجوي في العاصمة كييف وعموم أوكرانيا,real
كورونا - الدول العربية تمنح كوفيد ١٩ اللجوء السياسي لتناغمه مع متطلبات المرحلة,satire
ملك المغرب يمد يده للجزائر كي تقبلها,satire
مساعد وزير الخارجية الأمريكي لشؤون الأمن الدولي: الصين تحاول إعادة تشكيل النظام الدولي لمصلحتها,real
البدء بطقوس التضحية بالنساء في  الأردن لهذا العام  بنت_مستشفى_الجامعة,satire
لا داعي للهلع اصلا ما بتلحقوا تهلعوا شكلنا  سنموت_بعد_قليل   كورونا  وزارة_الصحة,fake
وزارة التربية والتعليم تدشن مشروع تحويل الأم إلى مدرسة,satire
السعودية - بابا نويل جلالة سيطلع محمد بن سلمان على أمنيات الأطفال ليكشف المتآمرين منهم على المملكة ويحبس الذين يحلمون بالسلام والوئام وانتهاء الحروب والكوارث في العالم.,satire
كنا نقول مافي سجون تساع الكل، و هلق صرنا نقول مافي مستشفيات تساع الكل!   لا_داعي_للهلع  سنموت_بعد_قليل  لبنان_يثور  لبنان_يتكروان  كورونا_لبنان   COVID19,fake
حاكم خاركيف الأوكرانية: قصف روسي بالصواريخ على المدينة شرقي البلاد,real
شاب يطالب بإعدام امرأة أقدمت على الإجهاض وكادت أن تزهق حياة,satire
الاتحاد التونسي للشغل: القطع مع الأحزاب عبثي ولا يمكنه تأمين العملية الديمقراطية,real
كوريا الشمالية : اعدام أي شخص يصاب بفيروس  كورونا منعا لانتشاره بالبلد  يغرد وحيدا,fake
لبنان - السلطات تعرض على البنك الدولي حل الأزمة بالتراضي متعهدة منحه حصة من الجرعات لا تقل عن حصة الساسة وعائلاتهم وأقاربهم، إن حلحل موقفه قليلا وراعى أوضاعهم واستمر في ضخ الدولار إلى البلاد.,satire
"كورونا_الصين                     عيون الظلام منذ 39 عاما وتحديد سنة 1981 تنبأ الكاتب والروائى الأمريكى دين كونتزبظهور فيروس كورونا "" فى مدينة ووهان الصينية وهو ما ظهر فى روايته ""عيون الظلام The Eyes of Darkness""  التى تطابقت أحداثها بشكل كبير مع الواقع الحالى",fake
كورونا..   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه    مايهزه ريح ابو يمن,fake
متحدث باسم القوات الجوية الأوكرانية: يخطئ الروس إذا اعتقدوا أن الحرب لن تمسهم في العمق,real
نتنياهو: سنعمل على منع إيصال الأسلحة من  إيران إلى  سوريا,real
مصر - قيم الأسرة تحافظ على استقرارها للأسبوع الثاني منذ الإفراج عن فتيات التيك توك,satire
السودان_التشكيل_الوزاري_الجديد -رئيس الحكومة يشكل حكومة انتقالية جديدة قادرة على تشكيل الحكومة الانتقالية التي ستليها بشكل أفضل,satire
رويترز عن مدير ميناء سيفاستوبول في القرم المعين من قبل روسيا: الدفاعات الجوية أسقطت طائرة مسيرة,real
الصين بدأت في قتل المصابين بمرض كورونا ...!   كورونا  الصين,fake
شعوب العالم تنظر لأمريكا بترقب على أمل أن تستمر الصدامات وتنشغل عنهم قليلا,satire
الغرب يتعم إفريقيا بالتسبب بالمتحور الجديد لسماحها بوجود سكان أكثر من حصتها باللقاحات,satire
بوتين: روسيا على عكس خصومها لا ترفض المفاوضات بشأن أوكرانيا وهي مستعدة للتفاوض مع جميع الأطراف,real
صورة لوباء  كورونا بعد ان تم تكبيره ل2600 مرة تم التقاطها بواسطة اجهزة منظمة الصحة العالمية للأوبئة  شخص_يسجد_لفتاه,fake
الاتفاق السياسي الإطاري في  السودان: إطلاق عملية شاملة تحقق العدالة الانتقالية,real
الحكومة الأردنية تتوج مسيرة الإهمال ب  مستشفى_السلط ؛ مقال بقلم مراسل الحدود الذي قد تقيله الحكومة الأردنية في أي لحظة لتمتص غضب الشارع,satire
البيت_الأبيض لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل  ترامب يتكلمون عن  كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا  فيروس_كورونا  الحظر_الكلي  الصحة  Covid_19  Corona,fake
لا تهزني فإني ممتلئ باليانسون  كورونا  لبنان   سنموت_بعد_قليل,fake
الاستخبارات العسكرية الألمانية: من بين المشتبه فيهم جندي نشط في القوات الخاصة للجيش وعدد  من جنود الاحتياط,real
المحكمة العليا في البرازيل توافق على إدراج الرئيس السابق بولسونارو في التحقيق في اقتحام مقار السلطات الثلاث,real
سوريا- مواطن قليل الأدب يتطفل محاولا معرفة مجريات الاجتماع الرباعي حول بلاده,satire
تنسيقية الأحزاب الديمقراطية في  تونس: نرفض التضييق وندعو للنزول إلى شارع الثورة للتظاهر رغم ترهيب السلطة,real
بعد تقارير عن ملاحقتها بسبب جرائم حرب: أسماء الأسد تترشح للانتخابات السورية لحصولها على المؤهلات اللازمة,satire
أنصار الرئيس البرازيلي السابق جايير بولسونارو يقتحمون البرلمان والقصر الرئاسي وساحة المحكمة الفيدرالية العليا,real
أردوغان: كلنا إخوان وحبايب.. عفوا، قصدي حبايب بس,satire
مراسلة  الجزيرة: صافرات الإنذار تدوي في العاصمة الأوكرانية كييف بعد إعلان حالة الإنذار الجوي,real
الخارجية الأمريكية: إذا كانت روسيا جادة بشأن السلام وإنهاء الحرب فعليها سحب قواتها من الأراضي الأوكرانية,real
اسرائيل تتهم الفلسطينيين باتخاذ منازلهم كدروع بشرية,satire
ازدياد القلق بين سكان الإمارات من اكتشاف السلطات قلقهم حيال الوضع الأمني,satire
ممانع معاد للإمبريالية والتبعية يكتب رسالة شكر للصين على زيادة تدخلها في المنطقة، يمكنك قراءة الرسالة هنا,satire
توالت الأنباء عن إصابة ولي عهد أبوظبي، الحاكم الفعلي للإمارات، محمد بن زايد، بفيروس كورونا، بعد رصد تواريه عن الظهور لبضعة أيام. ونشر ناشط حقوقي إماراتي يدعى عبد الله الطويل على حسابه في تويتر تغريدة أمس الثلاثاء أكد فيها أن بن زايد مصاب بفيروس كورونا المستجد نقلا عن مصدر خاص,fake
زيلنسكي: الروس يضغطون بكل إمكانياتهم ومواردهم لتحقيق بعض التقدم في جبهة دونباس,real
رئيسة صندوق النقد الدولي في مقابلة مع سي بي إس: زيادة إصابات كوفيد في الصين نبأ مقلق للاقتصاد العالمي,real
السيسي يضرب ل  ماكرون مثالا على الوقفة الصحيحة للشرطة قبل بدئهم ضرب وسحل المتظاهرين  السيسي_ينصح_ماكرون   السيسي_منور_فرنسا,satire
نوال_السعداوي تتمادى وتذهب للقاء ربها دون محرم,satire
يتم تشخيص COVID-19 لأي مشكلة في الجهاز التنفسي وفقا لموظف المستشفى هذا..وهكذا تم تزيف الحقائق وأعطى العالم ارقام ضخمه لاعداد المصابين وتخويف الناس وفرض قوانين أحترازيه لتضيق الخناق على الشعوب كي تقبل اخذ اللقاح مقابل الحرية,fake
بعد استضافته ابن سلمان وابن زايد، ماكرون يزور قبر الحجاج,satire
وزير الصحة قال  لا_داعي_للهلع... وصل  فيروس_كورونا على  لبنان. حاكم مصرف لبنان قال  لا_داعي_للهلع بموضوع الليرة! صارت  الليرة_اللبنانية ب ٢٥٠٠ والله يستر من الجاي ⁧ سنموت_بعد_قليل,fake
للشباب فقط : في ظل التوقعات عن إصابة تميم الفخذ بفيروس كورونا هل تتوقع أن يكون الفيرس انتقل لتميم من أحد المسؤولين  الإيرانيين عن طريق :  مباشر_قطر_اصابة_تميم_بكورونا   هشام_عشماوي   كورونا   ادعم_وزيرة_الصحة   عود_البطل   قطر_تشعل_المغرب   قطر  قطر_كورونا  اردوغان_النازي_الجديد,fake
"آبي أحمد يهدد ""أي فعل عدائي من مصر والسودان وسأفتح سدادة نهر النيل""  سد_النهضة",satire
أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم،   النادي_الدبلوماسي_الدولي_للأمم_المتحدة,fake
قنبلة على المباشر مباشرة من  البيت_الأبيض لم ينتبهوا للكاميرا!! مقطع مسرب لفريق عمل ترامب يتكلمون عن   كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!!,fake
في الاستراحة، السيسي يشارك ماكرون قدرته على تقليد أبو الهول  السيسي_منور_فرنسا,satire
فيروس_كورونا عليكم  بالشلولو يقولون سريع المفعول ووصفته سهلة :  * مولوخية * ثوم  * ليمون  * ملح  وامورك طيبة,fake
مفاوضات فيينا: الغرب يهدد إيران بإفلات إسرائيل لتوجيه ضربة نووية إليها ما لم توقف أنشطتها النووية,satire
"هذه هي ""شريحة الدجال"" التي سيحاولون فرضها على مواطني العالم، في اقرب وقت ممكن بقوة القانون لاستعبادهم و التحكم بهم جينيا: بيل غيتس ينفي ان انخراطه في جهود ايجاد مصل لعلاج فيروس كورونا هدفه زرع شرائح إلكترونية للتعقب في اجساد البشر من خلال لقاح",fake
الجهات المختصة في سوريا تنجح بتحرير خبر عن عودة الطفل فواز قطيفان بعد دفع عائلته الفدية,satire
أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن,fake
مصادر للجزيرة: بولندا تعطل حزمة العقوبات الأوروبية التاسعة على روسيا بسبب خلاف على أسماء تشملها العقوبات,real
سوليفان: أسلوبنا الأساسي في التعامل مع التحدي الصيني هو المنافسة والاستثمار في مصادر قوتنا الوطنية,real
الراعي الكذاب يعجز عن إقناع الناس بتصديقه هذه المرة وأخذ اللقاح,satire
لقاح_كورونا - طمأنت منظمة الصحة العالمية كل من كريم وسماهر وماجدة وأم سعيد وأبو فؤاد، وجميع الأعضاء في مجموعة العائلة على واتس آب، الذين يخشون إجبارهم على أخذ لقاح فيروس كورونا أو دسه لهم في أكواب الشاي، طمأنتهم بأن الدول المنتجة والمصدرة للقاح لم تحسب حسابهم به أصلا,satire
