,tweet,label
114,"""الرئيس الروسي فلاديمير بوتين يعلن عن تسجيل أول لقاح ضد فيروس كورونا في العالم. يتوقع بدء الانتاج في سبتمبر واعطاء الجرعة الاولى في اكتوبر."" روسيا اليوم.",fake
115,وزير الصحة قال: المصابة بال  كورونا هي بحالة جيدة؟ لا داعي للهلع Sorry بس انو كيف يعني هيدي؟   حاكم مصرف لبنان : الليرة اللبنانية بالف خير .. علما انو صار ال  دولار ب 2500 ل ل  ? pardon are you kidding   سنموت_بعد_قليل  coronavirus,fake
116,فيروس_كورونا   الصين بعيدا عن تحليلات البعض حول سبب هذا المرض وحيرتهم عن السبب تعالوا انا عرفت السبب الرئيسي لهذا المرض هو القرف اللي يأكل فيه مطيب نيتهم  ما عقبوا  حاجة وما كلوها حشاكم  الكلاب وجميع انواع الحشرات والسحالي والضفادع وزاد اخرى الفئران ما نجت من ترمريمهم,fake
117,فيروس_كورونا   مهم    فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بالگحة والم الحنجرة  فإذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك أن تنقذ أحدا بهذه المعلومة,fake
118,منظمة الصحة العالمية قد نجد علاجا لجائحة covid _19 ولكننا عاجزون تماما عن ايجاد لقاح لوباء العوني,fake
119,آمنا_بعمان أخبار جيدة..   *كورونا* فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي،  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقة خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي,fake
120,نيويورك عندي وصفه طبيعيه ناجحه ١٠٠/١٠٠ تقضي على الكورونا بالمهد، انا جاهز ان اسلمها لكبار علماء الطب لكي يفحصوها تلفون للاستفسار 972522878900 انا جاهز ان اعقد صفقه مع العالم كله لاخراجهم من الفيروس بالوصفه الطبيعيه ، مجربه على البشر وعلى الحيوان .,fake
121,عندما اعلن الرئيس  اردغان ان  تركيا  الثالثة بتطوير لقاح ضد فيروس كورونا اعلن فورا الرئيس  بوتين عن تسجيل اول لقاح ضد فيروس كورونا وعلى هذا فليتنافس المتنافسون,fake
122,للأسف  السعودية تعلن رسميا إلغاء الحج لهذا العام وتأجيل العمرة ل١٠ اشهر قادمة مبدئيا  يراودني شعور منذ مدة أننا نعيش في سنة ١٩١٨ ونصارع وباء وأننا سنستيقظ ونقرأ عن هذه الحقبة ونهنىء أنفسنا على النجاة إذا ضلينا عايشين !  كورونا  منع_التجول_الكلي  StayHomeSaveLives  خليك_بالبيت,fake
123,*عاجل الأمارات*  *أنباء عن إصابة ولي عهد أبوظبي محمد بن زايد بفيروس كورونا*  *الحدث*,fake
124,ستقوم مروحيات عسكرية خاصة برش مبيدات ضد فايروس كورونا في سماء جميع محافظات مصر بدأ من الاسكندريه حتى أسوان  وبذلك يجب منكم البقاء في المنازل بعد الساعه الثانيه عشر ليلا  حتى بزوغ الفجر وكل من لديه ملابس منشوره في الأسطح او اغراض خاصه بالأستعمال اليومي يجب ازالتها شيرو البوست !,fake
125,كل 100 عام هناك وباء  عام 1720 ضرب مدينة مرسيليا الفرنسية الطاعون العظيم قتل ما يقارب 100 الف شخص وفي عام 1820مرض الكوليرا في اندنوسيا والفلبين خلفت قتلى 100الف شخص  عام 1920 مرض الانفلونزا الاسبانية قتلت 100مليون شخص عام 2020 مرض كورونا القاتل في الصين ويهدد العالم,fake
126,مما قاله ابراهيم بن سالوقيه المتوفي عام ٤٦٣ هجري  حتى اذا تساوى الرقمان  (20=20) وتفشى مرض الزمان  فيروس_كورونا,fake
127,الهروله إلى جهنم و بئس المصير ! عملية زراعة الشريحه الالكترونيه تحت الجلد و التي هي بحجم حبة الارز نوع بسمتي . الكلام يدور حاليا أن اللقاح الذي سوف يقوم بإنتاجه السيد بيل غيتس سوف يحتوي على مثل هذه الشريحة  ! ⁦⁩  فلسطين   العراق  تونس  اليمن  الجزائر   السعودية   الكورونا,fake
128,معاليك صار في تقديريا شي ١١ حالة كورونا فيك تقلنا قديش الرقم يلي لازم نوصلو تنبلش نهلع ؟؟ إذا بتريد يعني   سنموت_بعد_قليل  لا_داعي_للهلع,fake
129,فديو لاصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك...!!!,fake
130,أخيرا ولأول مره ،  منظمة_الصحة_العالمية تعلن خبر إيجابي وتبشر عن لقاح محتمل ضد فايروس  كورونا .. !,fake
131,في الصين  أي حيوان يلقاوه ياكلوه..  في الهند أي حيوان يلقاوه يعبدوه..   العرب أي حيوان يلقاوه ينتخبوه..  كورونا   Algerie,fake
132,لون الكمامة الطبية الأبيض و الأزرق يختلف فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك   فيروس_كورونا,fake
133,كريستيانو رونالد يحول فنادقه التي يمتلكها في البرتغال الي مستشفيات لعلاج المصابين بفيروس كورونا ويتكفل بكل شيء ومرتبات الأطباء .. عمل انساني ونموذج لنجم عالمي مبهر,fake
134,لبنان الغريق  لبنان الحريق  لبنان ينتفض  لبنان الدولار  لبنان الكمامة  لبنان كورونا  لبنان الجراد لبنان الفساد  لبنان المحسوبيات  لبنان في شي اكبر مني ومنك عم يصير  ولا داعي للهلع   سنموت_بعد_قليل,fake
135,سلالة جديدة أشد عدوى من فيروس كورونا تجتاح العالم وتصعب تطوير لقاح ضده! -,fake
136,اسراب من الغربان والبعوض تضرب الصين،،،سبحانك ربي    كورونا_الصين,fake
137,شفته موح و شفت حتى خطاب المرحوم صدام حسين حكى عليه بلي راح يحاربوه به كما كانت العراق على ديدانها ، كورونا عائلة فيروسات كبيرة بزاف و كل خطرة يطورو شيء خاص,fake
138,اختبار  كورونا_الجديد المنزلي ..  اختبار بسيط يمكنك القيام به كل صباح تاخد نفس عميق وتكتم انفاسك لمدة 10 ثواني اذا تنفست عادي بدون سعال وبدون شعور بالتعب والصلابة في صدرك فدة معناه انك ماعندك تليف بالرئة وبالتالي انت غير مصاب بفيروس كورونا  كورونا_السودان,fake
139,.. تفاصيل إصابة باولو  ديبالا بفيروس  كورونا  التفاصيل,fake
140,"رتوال - صحة | رواية ""عيون الظلام"" تنبأت بظهور مرض  كورونا في الصين في ثمانينات القرن الماضي.  ترى .. ما هي الروايات التي  لا تزال تنبؤاتها في رحم الغيب؟!",fake
141,يقال انو  فيروس_كورونا انتشر في الصين بواحد من الأسباب أيضا وهو أكلهم للحشرات    خلصت النعم الأخرى عشان تاكلون  الجراد ؟!    يااااخي  تبالكم,fake
142,الغبار و الجو الحار نعمة من الله علينا في هذا التوقيت ليقضي على الفيروسات السابحة في الهواء و عزل بلادنا عزل طبيعي من  فيروس_كورونا,fake
143,كورونا يعلن مغادرته لبنان بشكل نهائي والسبب هو الله لا يعلق حدا بلسان اللبنانية     سنموت_بعد_قليل  كورونا_لبنان   كورونا,fake
144,الحكومة الصينية تسمح للمسلمين بإقامة الصلاة ف الميادين العامة والتضرع لله تعالى برفع بلاءكرونا عنهم الملاحظ تراكض المسلمين للحاق بالصلاة ومشاركة غير المسلمين لهم بمد الفرش والصلاة ولو كان لغير القبلة وعلى غير طهارة رب ضارة نافعه لعل الله يريد بالاسلام خيرا في بلادهم    كورونا,fake
145,الرئيس الأمريكي ترامب يعان عقد صفقة بقيمة 1.525 مليار دولار مع شركة مودرنا - Moderna لتصنيع 100 مليون جرعة من لقاح كورونا بمجرد الموافقة عليه، تعليقي: يبدو ان اعلان روسيا عن لقاحها اطلق سباق لقاحات بعد سباق التسلح. د. حيدر سلمان,fake
146,الامارات :   القناة العبرية ١٢: إصابة محمد بن زايد بفيروس  كورونا,fake
147,اعلن وزير التربية طارق المجذوب  بيان صادر عن إنهاء العام الدراسي  و اعطاء  الإفادات لصفوف الشهادة بسبب الاوضاع الحرجة التي تمر بها البلاد؛ او بعد ما اعلن ؟  كورونا_لبنان,fake
148,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم أجمع أنهم صناع الحياة,fake
149,هل يساعد تناول الثوم في منع الإصابة ب  فيروس_كورونا ؟   صيدليات_الدواء  رعاية_بلا_حدود  نعم يساعد تناول الثوم ،في منع الأصابة بالفيروس كورونا ،لتقوية المناعة في جسم الأنسان,fake
150,كورونا..   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  ..   ويايمني مايهزك ريح,fake
151,الإعدام لمن يحمل فايروس  كورونا في كوريا الشمالية  خادم_الحرمين_الشريفين  بريطانيا_العظمي  السناب  الغاء_الترم_الثاني  كلمة_الملك_سلمان  التعليم  نجاح_جميع_الطلاب  تعلمت_من_قعدت_البيت  الحجز_المنزلي,fake
152,انباء وتقارير صحفيه ايطاليه تتحدث عن اصابة  باولو ديبالا نجم يوفينتوس بفايروس  كورونا,fake
153,هذولا كيف يأكلونه المشكله ان فيروس كورونا يجي من الحيوانات والحشرات انتبهو لعماركم الله يحفظكم,fake
154,هل  الثوم يحمي من  فيروس_كورونا؟      البيان_القارئ_دائما,fake
155,هوبا اللهم لا شماته   لاحولا ولا قوة إلا بالله  تفتكروا ممكن يصعب عليكم ؟!!   صحيفة اليوم السابع /  .. مباشر قطر يكشف تفاصيل إصابة  تميم_بن_حمد ب  فيروس_كورونا  كورونا  تميم  قطر - عبر نبض,fake
156,اخر التقارير والبحوث الطبية تؤكد ان المدخنين هم الاقل عرضة للاصابة بڤايروس كورونا وان نسبة الشفاء عندهم عالية جدا تصل الى اعلى من 80٪ وان النيكوتين يحد بشكل كبير من حركة ونشاط الڤايروس بل وقد يكون افضل علاج ضده,fake
157,فيروس_كورونا_المستجد خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ا,fake
158,الدون كريستيانو رونالدو يقرر تحويل جميع فنادقه إلى مستشفيات للحجر الصحى ويتكفل برواتب جميع العاملين فيها الله عليك ما أروعك الإنسانية لا دين ولا جنسية لها يا سادة  الكورونا,fake
159,كورونا_الجديد   علاج كورونا .. الوضوء خمس مرات في اليوم ..  قال :هل سيبقى من درنه شيء قلنا : لا يارسول الله ( عليه الصلاة والسلام - بأبي هو وأمي والناس اجمعين ),fake
160,الخليجيون في مرمى دراسات  كورونا السريرية الصينيه. بعد الامارات، الصين تبدأ تجربة لقاح شركة سينوفارم ضد  كوفيد19 في البحرين. اكيد شايفين شي عندهم مو شايفينه في الكويت!,fake
161,في القرآن والسنة النبوية من شروط الوضوء غسل اليدين بالماء والمضمضة والاستنشاق والمبالغة لغير للصائم  من استمر في ذلك خمس مرات في اليوم سيكون بعيدا عن  فيروس_كورونا باذن الله,fake
162,هام وخطير:  أنباء عن وفاة طفل ب  فيروس_كورونا في مشفى  المجتهد في  دمشق،وإصابة خالة الطفل التي كانت برفقته، وتم عزل القسم التي توجد فيه الخالة،وشوهد الطبيب المعالج يبكي خوفا بسبب سعال الطفل بوجهه، قبل أن يتم تشخيص المرض!!! وتكتم شديد من قبل الأمن والمشفى. إيران  دمشق  كورونا,fake
163,وصفه اذا ما استعملها المصاب خلال ساعه باذن الله يسفى من الكورونا نهائهيا ، انا جاهز ان احاضر بكبار علماء الطب والاثبات لهم مدى نجاح الوصفه ونجاعتها ، وصفه تخلص اميريكا والعالم من الفيروس وتعيد الحياه الى طبيعتها ، ان كنت تريدينه رئيسا اخبريه بدلك انا ليت بساحر ولا مجنون وصفه ناجح,fake
164,شاهد   علاج  فيروس_كورونا ولكل الامراض  اتحدى اي واحد ينكر هذا الشي وموجود وبالادلة سانشرها في فيديوهات على صفحتي للاثبات بالدليل العلمي  بان بول الابل وحليبه والعسل والحبة السودا فيهن علاجات ومضادات سبحان الله لكل الفيروسات  Covid_19   coronavirus   CORONA  كورونا,fake
165,"وسائل إعلام إسرائيلية  تعلن عن إصابة ولي عهد أبو ظبي "" محمد_بن_زايد"" بفيروس  كورونا",fake
166,كورونا..   إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه,fake
167,دراسة جديدة .. حبة موز يوميا تحمي من  كورونا      فيروس_كورونا  فيروس_كورونا_المستجد   كوفيد١٩   Corona   COVID19   وقاية_وأمان   البيان_القارئ_دائما,fake
168,إليكم أشهر الروايات التي تحدثت عن الأوبئة ، وقد كثر الحديث عن رواية أمريكية عيون الظلام  للأمريكي دين كونتز، والتي تنبأت بفيروس كورونا في مدينة ووهان الصينية ، وإن كان يرجح أن الصين وضعت هذا الفيروس لمحاربة العالم بيولوجيا,fake
169,تابعت بقلق بالغ انباء ترددت حول اصابة الاخ/محمد بن زايد رحم الله والده بفيروس كورونا نسال الله للشيخ الصحه والسلامه وجنبه وبلده وشعب الامارات الشقيق كل مكروه انه ولي ذلك والقادر عليه,fake
170,وصول الكورونا إلى لبنان...  سنموت بعد قليل,fake
171,تعالوا ناخذ وصفه طبيعيه خلال ساعه باذن الله تنقذنا وتخلصنا من الكورونا ومن ملبوساتها وتعيد لكم عجله الحياه الطبيعيه وتحرركم من سجن الكورونا تلفون972522878900  جاهز ان اسلمها لكبار علماء الذب بالعالم ليفحصوها  .,fake
172,وزير الصحة قال  لا_داعي_للهلع... وصل  فيروس_كورونا على  لبنان. حاكم مصرف لبنان قال  لا_داعي_للهلع بموضوع الليرة! صارت  الليرة_اللبنانية ب ٢٥٠٠ والله يستر من الجاي ⁧ سنموت_بعد_قليل,fake
173,صرخه_الى_مسلمي_العالم_ومسلمي_ايطاليا لقد قرات انه لا اماكن لدفن المسلمين بايطاليا من الكورونا رحلء رحاء عندي لكم وصفه طبيعيه تنقذكم من الكورونا باذن الله خلال ساعه الا الذين ماتت اعضاءهم اوتوقفت عن العمل رجاء الاتصال معي لتلفون 972522878900  وصفه ناجحه ١٠٠/١٠٠ لكي اسرحها لكم .,fake
174,فيروس_كورونا  صدق او لا تصدق  هالمشهد من مسلسل مصري قبل 35 سنة  ذكرت فيه جميع الاجراءات الاحترازية الحالية وذكر فيروس كورونا بالأسم ( اخر المشهد),fake
175,الرئس الصيني يزور احد المساجد ويطلب من المسلمين التضرع والدعاء الى الله ان يرفع عنهم البلاء.   كورونا_الصين,fake
176,لبنان ينهي العام الدراسي حرصا على طلبة المدارس من تفشي فايروس كورونا,fake
177,الحمدلله الحمدلله الحمدلله منظمة الصحة العالمية أعلنت عن العلاج النهائي لڤايروس كورونا وهو شرب الماء بالعسل والليمون لمدة خمس ايام، اما اليوم السادس تشرب ماء باالليمون فقط، بيطلع لك الڤايروس يقولك وين العسل؟ قوله قاعد يقرأ التغريده ، ههههه يسعد صباحكم.,fake
178,فيلم امريكي يتنبأ بمرض  كورنا من عشر سنوات بالاضافه للبلد  الصين_كورونا ومصدر المرض الخفافيش.. هي هذه صدفه ام حرب مدبره,fake
179,كورونا يصيب الامارات بالشلل التام وسط انباء عن اصابة محمد بن زايد بالفيروس,fake
180,أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن,fake
181,الحكومة الصينية تتهم الجيش الأمريكي بجلب الفايروس للأراضي الصينية. هذه أتهامات خطيرة وإذا ما ثبتت،،،، فهي الحرب النووية لا محاله!   فيروس_كورونا  الكويت_تتصدى_لكورونا,fake
182,ههه قلنا هذا تقرير طبي من احدي وكالات الانباء العالميه  ان الموز بعون الله طارد ل  كورونا_فيروس رد علي البعض بقوله  ان معاي مزارع موز وان كان هذا صحيح فماهو المانع,fake
183,النقاب والوضوء هم الواقي من فايرس كورونا سبحان الله يا الله وين الي يمنعون النقاب ظهر الحق النقاب ستر ووقايه  الاسلام دين الحق   كورونا_الصين,fake
184,فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك...!!!,fake
185,وثيقة فاضحة من هيئة الطيران القطري...!  الوثيقة تكشف سبب انتشار وباء كورونا في  قطر بشكل خطير ، منع السفر الى الكويت وعمان ومصر واستثناء ايران و تركيا,fake
186,الاعلام العبري يكشف عن اصابة  محمد_بن_زايد بفايروس  كورونا   يا رب يكون الخبر صحيح .   شكرا_كورونا,fake
187,الفرق بينك وبين اللي معه كورونا فغزة ، انه هو عمل فحص وإنت لا.,fake
188,ذكرت وكالات أنباء محلية أن وزير الصحة الروسي ميخائيل موراشكو يجهز لحملة تطعيم جماعي ضد فيروس  كورونا في أكتوبر بعد استكمال التجارب السريرية لأحد اللقاحات. و اضاف ان معهد جاماليا البحثي التابع للدولة في موسكو استكمل التجارب السريرية للقاح ويجري حاليا الاستعداد لإجراءات تسجيله.,fake
189,صحيفة  /  الصين تعلن التوصل إلى علاج فعال ضد فيروس  كورونا الجديد  - عبر تطبيق نبض,fake
190,الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس  كورونا كورونا تلقي بضلالها بشكل غير مسبوق على جميع انحاء الكرة الارضية...    النصر_الشباب,fake
191,بشرى سارة..  الصين تتوصل لعلاج جديد ل فيروس  كورونا   صدى_البلد   البلد,fake
192,اراد العالم الامريكي دمتري تدمير الصين وايران وايطاليا فخرج الفايروس عن السيطره وقتله هو وزوجته وبنته والان امريكا تعلن ان الوباء خرج عن السيطره .... مخترع  فايروس كورونا  العالم الأمريكي الذي اخترع فايروس كورونا كسلاح جرثومي لتأديب الشعوب التي تتحدى أمريكا ينشر الفايروس .يتبع,fake
193,الفرق بينك وبين اللي معه كورونا،  انو هو عمل فحص وانت لأ..,fake
194,الاشتباه في إصابة أمير قطر بفيروس كورونا    فيروس_كورونا_المستجد   فيروس_كورونا   أمير_قطر_مصاب_بكورونا  قطر_كورونا,fake
195,حملة أميركية وغربية ضد اللقاح الروسي  كورونا  Covid19  الميادين_Go,fake
196,الكمامة اللون الأبيض والأزرق  الجهة البيضاء مسؤولة عن التعقيم إن كنت مصاب يجب أن تضع الجهة البيضاء إلى الداخل على الأنف والفم لحماية الناس من حولك.  الجهة الزرقاء إلى الداخل على الأنف والفم لتجنب العدوى وحماية نفسك.  منقول   فيروس_كورونا,fake
197,حسبت وجهة نظري المتواضعة في البداية هذا رايي الشخصي عزيزي القارئ ان فايروس كورونا بدأ من الصين بسبب ان الصينيين يأكلون بعض الاطعمة من غير طبخ و يأكلون حشرات و اسماك غير صحية و نظيفة و بدأ من ووهان و اصبح اقوى حتى وصل الى الكويت و البحرين و وصل ايطاليا و اسبانيا و غيرها من البلاد,fake
198,الصين يشوفون اي حيوان ياكلونه الهند يشوفون اي حيوان يعبدونه الكويت يشوفون اي حيوان ينتخبونه   خالد_كورونا  كرونا_في_الكويت,fake
200,"الإعلام الصهيوني يؤكد إصابة   محمد_بن_زايد بفايروس  كورونا   ""أيحسب أن لن يقدر عليه أحد""",fake
201,الرئيس الصيني يزوراحدالمساجدويطلب من ائمة المسجدالدعاء الى الله ان ينجيهم من ماهم فيه سبحان الله انشر المقطع عشان يعرفون قوت الله سبحانه دحين عرفت تزور المساجد بعد ماقفلها وتهض حقوق المسلمين الله اكبر الله اكبر يبغاهم يدعوله   كورونا_الجديد,fake
202,مستشفيات الهند رفضت تعالج مرضى  كورونا من المسلمين.  الدولة المعفنة وصلت لهالدرجة  كلاب يعطيهم العمى   COVIDー19,fake
203,عالم بريطاني: فيروس كورونا سيبقى معنا إلى الأبد و لقاحات متكررة قد تكون الحل,fake
204,نحنا أكيد بي  لبنان ما عم يعرفوا يكتشفوا أنا أكيد من هالشي بس  لا_داعي_للهلع   سنموت_بعد_قليل  كورونا_لبنان  منظمة_الصحة_العالمية,fake
205,اسقاط_القروض_لليوم_448 أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها.. اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. بين في الليل والنهار,fake
206,وزارة الصحة العراقية تطالب بإغلاق المعابر الحدودية مع  إيران خوفا من  كورونا,fake
207,.. الف مبروك للعالم أجمع ترمب اعلن ان شركة روش الطبية الاحد القادم تطرح اللقاح وجاهز منه ملايين الجرعات. لطفك ربي انك انت الغفور الرحيم  كورونا_ارحل_بعيدا  لسلامتك_انثبر_بالبيت,fake
208,الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس  كورونا     النصر_الشباب,fake
209,الليمون والقرنفل قاهر الفيروس كورونا مجرب من طبيبة جزاءرية اسمع   عبر,fake
210,خطير.. الصين تتهم أمريكا بنشر فيروس كورونا كحرب بيولوجية+فيديو,fake
211,المانيا تقول ان اختبارات لقاح  كورونا في روسيا لم تكن كافية .. هل هو موقف علمي ؟ ام موقف نابع من خسارة مالية بمليارات اليورو؟ بوتين امام اختبار المصداقية,fake
212,اتضح ان الفيروس يعيش في حرارة محدوده و هي حرارة مجرة التنفس الاقل حرارة في جسم الانسان لذلك الهواء الساخن بحرارة اكثر من 30 درجه قد يبطئ انتشاره في الرئة  لا يوجد مصدر انما هو رأي شخصي    فيروس_كورونا,fake
213,""" الوضوء، هو من أعمدة الطب الوقائي الذي تبنى عليه العافية.""    Algerie  فيروس_كورونا  الصين  اوقفو_رحلات_اوروبا  Covid_19  كورونا_لبنان  CoronaVirusUpdate  الجزائر",fake
214,باولو ديبالا وجدت له عينة ايجابية فيما يخص فيروس كورونا .. ثاني حالة في اليوفينتوس بعد روغاني,fake
215,إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس  كورونا,fake
216,"ترامب: اتفقنا مع ""مودرنا"" على 100 مليون جرعة للقاح  كورونا المرتقب. يعلنها في نفس اليوم الذي أعلن فيه  بوتين عن إيجاد لقاح روسي للفيروس طلبت 20 دولة الحصول عليه. لا شيء في السياسة يحدث صدفة.",fake
217,مصادر إعلامية: إصابة ولي عهد أبوظبي محمد بن زايد، بفايروس كورونا المستجد  المصدر: السومرية نيوز  شني هاي,fake
218,كورونا  قتل المصابين بفايروس كرونا في شوارع الصين بالأسلحة النارية فورا,fake
219,رئيس كوريا الشمالية : ان فايروس  كورونا  لن ينتشر في بلادي  وسيتم إعدام أي شخص يصاب به.. امحق رئيس,fake
220,"مارين لوبان تصرح "" لن نقبل أي مسؤول إفريقي في مستشفياتنا لمواجهة كورونا . و تضيف كان لديهم 60 سنة بين أيديهم لبناء مستشفيات تحفظ الشرف لكنهم لم يفعلوا ذلك  أتمنى أن لا يستقبلهم أي مستشفى في أوروبا و أن يعالجوا في مستشفياتهم ليعرفوا حجم الضرر الذي تسببوا فيه لشعوبهم المقهورة",fake
221,الاوبئه والفيروسات التي اصابت البشريه بخلال ٣٠٠عام : الطاعون (الموت الاسود) : ١٧٢٠ الكوليرا : ١٨٢٠ الانفلونزا الاسبانيه : ١٩٢٠ فيروس كورونا : ٢٠٢٠ كل مئة عام البشريه تتعرض لفيروس خطير وشرس والمصادفه الغريبه انو الاوبئه بنفس العام  هل هي مصادفه ام امر مخطط اله ؟,fake
222,الرئيس الروسي فلاديمير بوتين يعلن تسجيل أول لقاح في العالم مضاد لفيروس  كورونا يذكر ان ترامب من 3 أشهر اعلن هو الاخر عن لقاح للفيروس بعدما تزايدت الحالات فى امريكا فهل روسيا مع وصلولها للمليون مصاب هو ما دفعها للاعلان عن وجود لقاح السياسيين يعتمدوا على ضعف الذاكرة لدينا,fake
223,رقم ٢٠ من كل مئة عام يحمل كارثه بشريه ..   قاعد_بالبيت   الكورونا   الخليج_العربي   الكويت   معلومه,fake
224,كنيسه في ألمانيا تطلب من أمام المسجد رفع الأذان في الكنيسه ..   كورونا,fake
225,موقع إسرائيلي : إصابة فيروس كورونا بمحمد بن زايد,fake
226,"منظمة الصحة العالمية قالوا ""-قد- لايوجد حل فوري مباشر -سحري- للمرض"" وهو المعنى بكلمة silver bullet يعني لاحد يقولكم الحين ""بيطلع تطعيم و دوا..فلوها"" مايقدرون يقولون في حل، دون وجود دليل قاطع، هم ينقلون الصورة بالمعطيات الحالية هم ليسوا هيئة دواء.",fake
227,كورونا_الجديد بالأمس يقتل المسلمين ويمنع النقاب ويسجنهم ويعذبهم واليوم يأتيهم ذليل ومهان ويزورهم بالمساجد ويطلب منهم التضرع والدعاء الى الله ان يرفع البلاء عن العباد والبلاد في الصين ويصلي معهم وكأن الله أراد أمرا وقال له كن فيكون ليتذكر الجميع لاملجأ ولامنجى من الله إلا إليه,fake
228,البيت_الأبيض لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل  ترامب يتكلمون عن  كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا  فيروس_كورونا  الحظر_الكلي  الصحة  Covid_19  Corona,fake
229,ايران_تصدر_كورونا_للخليج هذا سلاحها تصدره ويحمله خونة الدين والوطن والانسانيه .,fake
230,مقال في الصحافه الفرنسيه: لاخوف على المنقبات لانهن الأقل عرضه لفيروس كورونا حيث أنهن لا يتبادلن القبل للتحيه او يتصافحون بالايدي او الأحضان وفوق ذلك كل جسدهن مستور ونظيفه بالوضوء المستمر وهي النصائح التي اطلقتها المتخصصون لتفادي العدوى الحمدلله على نعمة الإسلام.,fake
231,الرئيس الصينى يزور المساجد بالصين داعما الان المسلمين،طالبا الدعاء منهم لرفع البلاء على الصين من مرض  كورونا_الجديد   قطر_تريند,fake
232,صوره لفيروس كورونا بعد تكبيره ل2600 مرة  فيروس_كورونا_المستجد,fake
233,فيروس كورونا يضرب إنتر أليكسيس سانشيز,fake
234,الفرق بينك و بين يلي معه كورونا  انه هو عمل فحص و انت لا,fake
235,انباء عن الاشتباه في اصابة الامير تميم  كورونا_الجديد و  كوفيد_19 مع بعض  يابن المحظوظة  وهذا ربما يكون السبب الاكبر في تقديم قطر طلب رسمي الي الامم المتحدة اليوم تطلب فيه فك المقاطعة و العفو و السماح من المملكة العربية السعودية و جمهورية مصر العربية وباقي دول الخليج,fake
236,منقولة  هذا الريس يستحق الحب والاحترام  رئيس كوريا الشمالية كيم يونغ يؤكد أن فيروس كورونا لن ينتشر في بلاده لأنه سيتم إعدام اي شخص يصاب به  (صاحب الحلول السريعة )    محمد_علاوي_مرفوض,fake
